data_size,bytes_received,send_time,bandwidth,packet_size,window_size,loss,timeout
12813.0,12813.0,0.09601044654846191,0.12727186942043273,2000,20,0.0,1000
12813.0,12813.0,0.01857161521911621,0.6579626420181013,3000,20,0.0,1
12813.0,12813.0,0.05064654350280762,0.24126876526995156,3000,1,0.0,5
12813.0,12813.0,0.021117210388183594,0.5786478796910988,3000,5,0.0,5
12813.0,12813.0,0.012346267700195312,0.9897265564653175,3000,10,0.0,5
12813.0,12813.0,0.01231074333190918,0.9925825505955262,3000,20,0.0,5
12813.0,12813.0,0.04879021644592285,0.2504483461280975,3000,1,0.0,10
12813.0,12813.0,0.026201248168945312,0.4663682026643372,3000,5,0.0,10
12813.0,12813.0,0.017757415771484375,0.6881310418904404,3000,10,0.0,10
12813.0,12813.0,0.013724565505981445,0.890332667419439,3000,20,0.0,10
12813.0,12813.0,0.06203484535217285,0.19697685948507454,3000,1,0.0,20
12813.0,12813.0,0.023256540298461914,0.525419037367369,3000,5,0.0,20
12813.0,12813.0,0.03892016410827637,0.31396139497558856,3000,10,0.0,20
12813.0,12813.0,0.01513218879699707,0.807512328853456,3000,20,0.0,20
12813.0,12813.0,0.04632830619812012,0.26375730128914393,3000,1,0.0,50
12813.0,12813.0,0.049201250076293945,0.24835606813170838,3000,5,0.0,50
12813.0,12813.0,0.010260343551635742,1.1909376089229697,3000,10,0.0,50
12813.0,12813.0,0.010881423950195312,1.1229623137598597,3000,20,0.0,50
12813.0,12813.0,0.04703998565673828,0.2597668525088697,3000,1,0.0,100
12813.0,12813.0,0.018613338470458984,0.6564877673882413,3000,5,0.0,100
12813.0,12813.0,0.012039899826049805,1.014911186360126,3000,10,0.0,100
12813.0,12813.0,0.11735010147094727,0.10412797997570103,3000,20,0.0,100
12813.0,12813.0,0.05127573013305664,0.23830824026112915,3000,1,0.0,200
12813.0,12813.0,0.047647714614868164,0.25645362248497616,3000,5,0.0,200
12813.0,12813.0,0.25093770027160645,0.048695070540964495,3000,10,0.0,200
12813.0,12813.0,0.011746644973754883,1.0402484320769652,3000,20,0.0,200
12813.0,12813.0,0.07424807548522949,0.16457570026234752,3000,1,0.0,500
12813.0,12813.0,0.02077507972717285,0.5881772381422358,3000,5,0.0,500
12813.0,12813.0,0.016750335693359375,0.7295035299476201,3000,10,0.0,500
12813.0,12813.0,0.015099525451660156,0.8092591422977325,3000,20,0.0,500
12813.0,12813.0,0.046164751052856445,0.26469175588367444,3000,1,0.0,1000
12813.0,12813.0,0.018213987350463867,0.6708816021990968,3000,5,0.0,1000
12813.0,12813.0,0.010085821151733398,1.2115452804765618,3000,10,0.0,1000
12813.0,12813.0,1.0273113250732422,0.011894572480491342,3000,20,0.0,1000
12813.0,12813.0,0.04426383972167969,0.276058947731288,4000,1,0.0,5
12813.0,12813.0,0.022216081619262695,0.5500262929137915,4000,5,0.0,5
12813.0,12813.0,0.011686563491821289,1.045596425729849,4000,10,0.0,5
12813.0,12813.0,0.0130157470703125,0.9388188745603752,4000,20,0.0,5
12813.0,12813.0,0.04045891761779785,0.3020206603534535,4000,1,0.0,10
12813.0,12813.0,0.01764535903930664,0.6925010133765708,4000,5,0.0,10
12813.0,12813.0,0.017032146453857422,0.7174332988045578,4000,10,0.0,10
12813.0,12813.0,0.010519266128540039,1.1616237165975385,4000,20,0.0,10
12813.0,12813.0,0.041642189025878906,0.2934386808656819,4000,1,0.0,20
12813.0,12813.0,0.042315006256103516,0.28877294598888903,4000,5,0.0,20
12813.0,12813.0,0.017707109451293945,0.6900860385894518,4000,10,0.0,20
12813.0,12813.0,0.034952640533447266,0.34959959618559094,4000,20,0.0,20
12813.0,12813.0,0.047379493713378906,0.25790543668605703,4000,1,0.0,50
12813.0,12813.0,0.06864809989929199,0.1780009794013149,4000,5,0.0,50
12813.0,12813.0,0.10413575172424316,0.11734134352312507,4000,10,0.0,50
12813.0,12813.0,0.011094331741333008,1.101411901231384,4000,20,0.0,50
12813.0,12813.0,0.04044651985168457,0.3021132364643815,4000,1,0.0,100
12813.0,12813.0,0.12041091918945312,0.10148107080627278,4000,5,0.0,100
12813.0,12813.0,0.11825037002563477,0.10333522857868696,4000,10,0.0,100
12813.0,12813.0,0.12317991256713867,0.09919985135119441,4000,20,0.0,100
12813.0,12813.0,0.055086612701416016,0.22182211642501623,4000,1,0.0,200
12813.0,12813.0,0.22542405128479004,0.054206412077457675,4000,5,0.0,200
12813.0,12813.0,0.22148633003234863,0.055170127268480196,4000,10,0.0,200
12813.0,12813.0,0.009966135025024414,1.2260950694959452,4000,20,0.0,200
12813.0,12813.0,0.04450559616088867,0.27455938286816306,4000,1,0.0,500
12813.0,12813.0,0.014568567276000977,0.8387529662057115,4000,5,0.0,500
12813.0,12813.0,0.5178937911987305,0.023594469027770872,4000,10,0.0,500
12813.0,12813.0,0.01143956184387207,1.0681728184072863,4000,20,0.0,500
12813.0,12813.0,0.03659415245056152,0.33391753047489364,4000,1,0.0,1000
12813.0,12813.0,0.014267444610595703,0.8564553323752548,4000,5,0.0,1000
12813.0,12813.0,0.010411500930786133,1.1736472096910853,4000,10,0.0,1000
12813.0,12813.0,0.011596202850341797,1.0537439861836424,4000,20,0.0,1000
12813.0,12813.0,0.1040945053100586,0.11738783886542496,5000,1,0.0,5
12813.0,12813.0,0.04569840431213379,0.2673929035388396,5000,5,0.0,5
12813.0,12813.0,0.020032644271850586,0.6099758399485855,5000,20,0.0,5
12813.0,12813.0,0.036585330963134766,0.3339980449657869,5000,1,0.0,10
12813.0,12813.0,0.02904987335205078,0.42063622336758477,5000,5,0.0,10
12813.0,12813.0,0.01800704002380371,0.6785917618864776,5000,10,0.0,10
12813.0,12813.0,0.016505002975463867,0.7403469744463865,5000,20,0.0,10
12813.0,12813.0,0.03102421760559082,0.3938674351585014,5000,1,0.0,20
12813.0,12813.0,0.03241610527038574,0.3769554952450299,5000,5,0.0,20
12813.0,12813.0,0.011308670043945312,1.080536346770113,5000,10,0.0,20
12813.0,12813.0,0.03832721710205078,0.3188185821991092,5000,20,0.0,20
12813.0,12813.0,0.030536413192749023,0.40015927669641393,5000,1,0.0,50
12813.0,12813.0,0.06904363632202148,0.1769812493525329,5000,5,0.0,50
12813.0,12813.0,0.06983256340026855,0.17498181967162743,5000,10,0.0,50
12813.0,12813.0,0.012363910675048828,0.9883142427397894,5000,20,0.0,50
12813.0,12813.0,0.03738832473754883,0.32682472675330637,5000,1,0.0,100
12813.0,12813.0,0.012358903884887695,0.9887146246889288,5000,5,0.0,100
12813.0,12813.0,0.11727595329284668,0.10419381529647828,5000,10,0.0,100
12813.0,12813.0,0.0114288330078125,1.069175567423231,5000,20,0.0,100
12813.0,12813.0,0.034079790115356445,0.35855352907843097,5000,1,0.0,200
12813.0,12813.0,0.009397268295288086,1.3003171381453762,5000,5,0.0,200
12813.0,12813.0,0.013531684875488281,0.903023468884347,5000,10,0.0,200
12813.0,12813.0,0.012153148651123047,1.0054537607407699,5000,20,0.0,200
12813.0,12813.0,0.03216671943664551,0.3798779990660925,5000,1,0.0,500
12813.0,12813.0,0.5210816860198975,0.023450121821488625,5000,5,0.0,500
12813.0,12813.0,0.5245382785797119,0.02329559064631037,5000,10,0.0,500
12813.0,12813.0,0.010625839233398438,1.1499730748519117,5000,20,0.0,500
12813.0,12813.0,0.0334475040435791,0.3653315655539636,5000,1,0.0,1000
12813.0,12813.0,1.019557237625122,0.011985034841767467,5000,5,0.0,1000
12813.0,12813.0,0.010866880416870117,1.1244652142434015,5000,10,0.0,1000
12813.0,12813.0,0.01930093765258789,0.6331002791708872,5000,20,0.0,1000
12813.0,12813.0,0.03518342971801758,0.3473063630819272,6000,1,0.0,5
12813.0,12813.0,0.013303041458129883,0.9185440077423518,6000,5,0.0,5
12813.0,12813.0,0.011988639831542969,1.0192506562723729,6000,10,0.0,5
12813.0,12813.0,0.01687026023864746,0.7243177546319196,6000,20,0.0,5
12813.0,12813.0,0.03225374221801758,0.37885306249168405,6000,1,0.0,10
12813.0,12813.0,0.010476112365722656,1.1664087391898044,6000,5,0.0,10
12813.0,12813.0,0.027754545211791992,0.44026767229900954,6000,10,0.0,10
12813.0,12813.0,0.017706632614135742,0.690104622510671,6000,20,0.0,10
12813.0,12813.0,0.03450202941894531,0.35416551495383936,6000,1,0.0,20
12813.0,12813.0,0.011256217956542969,1.0855714648818098,6000,5,0.0,20
12813.0,12813.0,0.010232210159301758,1.1942120837896404,6000,10,0.0,20
12813.0,12813.0,0.009847164154052734,1.2409084305844753,6000,20,0.0,20
12813.0,12813.0,0.037492990493774414,0.32591236002212937,6000,1,0.0,50
12813.0,12813.0,0.08723831176757812,0.14006952643316278,6000,5,0.0,50
12813.0,12813.0,0.01178884506225586,1.036524693605145,6000,10,0.0,50
12813.0,12813.0,0.0726630687713623,0.16816560630768676,6000,20,0.0,50
12813.0,12813.0,0.033759117126464844,0.3619593773835419,6000,1,0.0,100
12813.0,12813.0,0.01092839241027832,1.1181360036651613,6000,5,0.0,100
12813.0,12813.0,0.11798882484436035,0.10356429121344324,6000,10,0.0,100
12813.0,12813.0,0.11822080612182617,0.10336106999237679,6000,20,0.0,100
12813.0,12813.0,0.031830549240112305,0.383889983296756,6000,1,0.0,200
12813.0,12813.0,0.010706424713134766,1.1413174186077584,6000,5,0.0,200
12813.0,12813.0,0.014933109283447266,0.8182776127981607,6000,10,0.0,200
12813.0,12813.0,0.22345805168151855,0.054683323890825405,6000,20,0.0,200
12813.0,12813.0,0.055083274841308594,0.22183555809484237,6000,1,0.0,500
12813.0,12813.0,0.011100053787231445,1.100844126554546,6000,5,0.0,500
12813.0,12813.0,0.518683671951294,0.023558538039463724,6000,10,0.0,500
12813.0,12813.0,0.525686502456665,0.023244707556706937,6000,20,0.0,500
12813.0,12813.0,0.03294801712036133,0.3708699364661273,6000,1,0.0,1000
12813.0,12813.0,0.010873794555664062,1.123750219259779,6000,5,0.0,1000
12813.0,12813.0,1.0334417819976807,0.011824012952614205,6000,10,0.0,1000
12813.0,12813.0,0.01061701774597168,1.1509285666165143,6000,20,0.0,1000
12813.0,12813.0,0.02971172332763672,0.4112662493981704,7000,1,0.0,5
12813.0,12813.0,0.016779661178588867,0.7282285909149036,7000,5,0.0,5
12813.0,12813.0,0.011130332946777344,1.0978493702339132,7000,10,0.0,5
12813.0,12813.0,0.011801958084106445,1.0353730227672169,7000,20,0.0,5
12813.0,12813.0,0.023259878158569336,0.5253436382086737,7000,1,0.0,10
12813.0,12813.0,0.0179898738861084,0.6792392816910742,7000,5,0.0,10
12813.0,12813.0,0.012883424758911133,0.9484612395210689,7000,10,0.0,10
12813.0,12813.0,0.012743949890136719,0.9588415774900846,7000,20,0.0,10
12813.0,12813.0,0.02695465087890625,0.4533328615907161,7000,1,0.0,20
12813.0,12813.0,0.008793354034423828,1.389620953310558,7000,5,0.0,20
12813.0,12813.0,0.01187753677368164,1.028784776586776,7000,10,0.0,20
12813.0,12813.0,0.0359196662902832,0.34018770991251707,7000,20,0.0,20
12813.0,12813.0,0.032581329345703125,0.3750439058658237,7000,1,0.0,50
12813.0,12813.0,0.010586023330688477,1.1542983266142655,7000,5,0.0,50
12813.0,12813.0,0.07152986526489258,0.1708297502149871,7000,10,0.0,50
12813.0,12813.0,0.06949734687805176,0.17582583458264864,7000,20,0.0,50
12813.0,12813.0,0.028650522232055664,0.4264993467533224,7000,1,0.0,100
12813.0,12813.0,0.16015243530273438,0.07629873996617678,7000,5,0.0,100
12813.0,12813.0,0.12278366088867188,0.0995199925435735,7000,10,0.0,100
12813.0,12813.0,0.04882335662841797,0.25027834749487254,7000,20,0.0,100
12813.0,12813.0,0.027920007705688477,0.4376585115921609,7000,1,0.0,200
12813.0,12813.0,0.010870695114135742,1.1240706217787038,7000,5,0.0,200
12813.0,12813.0,0.010845184326171875,1.1267147379528666,7000,10,0.0,200
12813.0,12813.0,0.23100614547729492,0.052896553859491595,7000,20,0.0,200
12813.0,12813.0,0.028288602828979492,0.431955904290735,7000,1,0.0,500
12813.0,12813.0,0.5217878818511963,0.02341838406204693,7000,5,0.0,500
12813.0,12813.0,0.012376785278320312,0.9872861766065649,7000,10,0.0,500
12813.0,12813.0,0.5189108848571777,0.023548222580600697,7000,20,0.0,500
12813.0,12813.0,0.038840532302856445,0.31460508627515976,7000,1,0.0,1000
12813.0,12813.0,0.011243343353271484,1.0868145383604055,7000,5,0.0,1000
12813.0,12813.0,1.0213594436645508,0.011963887044771436,7000,10,0.0,1000
12813.0,12813.0,0.014023065567016602,0.8713807232602819,7000,20,0.0,1000
12813.0,12813.0,0.020653486251831055,0.5916400198552414,8000,5,0.0,1
12813.0,12813.0,0.03411388397216797,0.35819518604456124,8000,1,0.0,5
12813.0,12813.0,0.012640714645385742,0.9666723250155604,8000,5,0.0,5
12813.0,12813.0,0.011613607406616211,1.052164808770093,8000,10,0.0,5
12813.0,12813.0,0.013296842575073242,0.9189722257087016,8000,20,0.0,5
12813.0,12813.0,0.03876852989196777,0.31518938299089216,8000,1,0.0,10
12813.0,12813.0,0.01040339469909668,1.1745617050532828,8000,5,0.0,10
12813.0,12813.0,0.01685810089111328,0.7248401878146744,8000,10,0.0,10
12813.0,12813.0,0.017583370208740234,0.694942372881356,8000,20,0.0,10
12813.0,12813.0,0.030261993408203125,0.4037879742846338,8000,1,0.0,20
12813.0,12813.0,0.016248226165771484,0.7520469552457814,8000,5,0.0,20
12813.0,12813.0,0.03520536422729492,0.3470899757554415,8000,10,0.0,20
12813.0,12813.0,0.044184207916259766,0.2765564800725224,8000,20,0.0,20
12813.0,12813.0,0.02684950828552246,0.4551081117080318,8000,1,0.0,50
12813.0,12813.0,0.07027983665466309,0.17386820456280214,8000,5,0.0,50
12813.0,12813.0,0.06685256958007812,0.18278174037089873,8000,10,0.0,50
12813.0,12813.0,0.042276859283447266,0.2890335096603918,8000,20,0.0,50
12813.0,12813.0,0.02782917022705078,0.4390870772077722,8000,1,0.0,100
12813.0,12813.0,0.01070857048034668,1.141088723143716,8000,5,0.0,100
12813.0,12813.0,0.11770129203796387,0.10381728870208133,8000,10,0.0,100
12813.0,12813.0,0.1166837215423584,0.10472265415083969,8000,20,0.0,100
12813.0,12813.0,0.029552936553955078,0.4134759668909434,8000,1,0.0,200
12813.0,12813.0,0.01700568199157715,0.7185497777840089,8000,5,0.0,200
12813.0,12813.0,0.015459775924682617,0.7904014311490831,8000,10,0.0,200
12813.0,12813.0,0.21873211860656738,0.0558648135169043,8000,20,0.0,200
12813.0,12813.0,0.030868053436279297,0.3958600447980227,8000,1,0.0,500
12813.0,12813.0,0.01119375228881836,1.091629392971246,8000,5,0.0,500
12813.0,12813.0,0.012848138809204102,0.9510660802761232,8000,10,0.0,500
12813.0,12813.0,0.010530948638916016,1.1603350690513923,8000,20,0.0,500
12813.0,12813.0,0.029644250869750977,0.41220232111117366,8000,1,0.0,1000
12813.0,12813.0,0.009595632553100586,1.273436529430765,8000,5,0.0,1000
12813.0,12813.0,1.0155277252197266,0.012032590260861073,8000,10,0.0,1000
12813.0,12813.0,0.010582208633422852,1.1547144305508619,8000,20,0.0,1000
12813.0,12813.0,0.026658058166503906,0.45837656065538585,9000,1,0.0,5
12813.0,12813.0,0.012151956558227539,1.0055523945927918,9000,5,0.0,5
12813.0,12813.0,0.01768970489501953,0.690765000808669,9000,10,0.0,5
12813.0,12813.0,0.014484167098999023,0.8436404339023226,9000,20,0.0,5
12813.0,12813.0,0.030326128005981445,0.4029340314630062,9000,1,0.0,10
12813.0,12813.0,0.01084136962890625,1.1271111893033074,9000,5,0.0,10
12813.0,12813.0,0.02336597442626953,0.5229582466021795,9000,10,0.0,10
12813.0,12813.0,0.021365880966186523,0.5719131841767561,9000,20,0.0,10
12813.0,12813.0,0.025249481201171875,0.4839477262426348,9000,1,0.0,20
12813.0,12813.0,0.04145383834838867,0.29477195605912465,9000,5,0.0,20
12813.0,12813.0,0.01431131362915039,0.853830006996968,9000,10,0.0,20
12813.0,12813.0,0.009927034378051758,1.2309244181857482,9000,20,0.0,20
12813.0,12813.0,0.025850534439086914,0.4726954115748213,9000,1,0.0,50
12813.0,12813.0,0.06576204299926758,0.18581279502294926,9000,5,0.0,50
12813.0,12813.0,0.0742027759552002,0.1646761709223755,9000,10,0.0,50
12813.0,12813.0,0.06882262229919434,0.1775495993598071,9000,20,0.0,50
12813.0,12813.0,0.047385454177856445,0.2578729955873992,9000,1,0.0,100
12813.0,12813.0,0.011664390563964844,1.0475840078489085,9000,5,0.0,100
12813.0,12813.0,0.1344161033630371,0.09090747842251083,9000,10,0.0,100
12813.0,12813.0,0.12023282051086426,0.10163139286089634,9000,20,0.0,100
12813.0,12813.0,0.029632568359375,0.4123648300720906,9000,1,0.0,200
12813.0,12813.0,0.013039827346801758,0.9370851845757227,9000,5,0.0,200
12813.0,12813.0,0.01121830940246582,1.0892397934244362,9000,10,0.0,200
12813.0,12813.0,0.21909260749816895,0.05577289510425588,9000,20,0.0,200
12813.0,12813.0,0.028385639190673828,0.43047926220833543,9000,1,0.0,500
12813.0,12813.0,0.010527849197387695,1.160676676404647,9000,5,0.0,500
12813.0,12813.0,0.010991096496582031,1.1117570498915401,9000,10,0.0,500
12813.0,12813.0,0.5192341804504395,0.02353356053238413,9000,20,0.0,500
12813.0,12813.0,0.027576684951782227,0.44310724938399687,9000,1,0.0,1000
12813.0,12813.0,0.011994361877441406,1.0187644112268426,9000,5,0.0,1000
12813.0,12813.0,0.010805130004882812,1.130891438658429,9000,10,0.0,1000
12813.0,12813.0,0.011431694030761719,1.068907983648953,9000,20,0.0,1000
12813.0,12813.0,0.03461718559265137,0.3529873618237543,9999,1,0.0,5
12813.0,12813.0,0.016604185104370117,0.73592464425714,9999,5,0.0,5
12813.0,12813.0,0.012262582778930664,0.9964808585927323,9999,10,0.0,5
12813.0,12813.0,0.029381275177001953,0.4158917181946541,9999,20,0.0,5
12813.0,12813.0,0.025211334228515625,0.4846799818429414,9999,1,0.0,10
12813.0,12813.0,0.012064695358276367,1.0128253265616662,9999,5,0.0,10
12813.0,12813.0,0.03213024139404297,0.3803092814104657,9999,10,0.0,10
12813.0,12813.0,0.01706409454345703,0.7160900910970771,9999,20,0.0,10
12813.0,12813.0,0.0633091926574707,0.1930119229639449,9999,1,0.0,20
12813.0,12813.0,0.03818011283874512,0.32004695920419135,9999,5,0.0,20
12813.0,12813.0,0.03616046905517578,0.3379223039797452,9999,10,0.0,20
12813.0,12813.0,0.03881096839904785,0.3148447338513991,9999,20,0.0,20
12813.0,12813.0,0.028389453887939453,0.4304214186136352,9999,1,0.0,50
12813.0,12813.0,0.014348030090332031,0.8516450648055832,9999,5,0.0,50
12813.0,12813.0,0.010797739028930664,1.131665525845128,9999,10,0.0,50
12813.0,12813.0,0.013513326644897461,0.9042502514158683,9999,20,0.0,50
12813.0,12813.0,0.03042292594909668,0.4016519987774582,9999,1,0.0,100
12813.0,12813.0,0.12205338478088379,0.1001154456965712,9999,5,0.0,100
12813.0,12813.0,0.014034032821655273,0.8706997604607308,9999,10,0.0,100
12813.0,12813.0,0.009872674942016602,1.237701948851699,9999,20,0.0,100
12813.0,12813.0,0.04308438301086426,0.28361620063195525,9999,1,0.0,200
12813.0,12813.0,0.010918855667114258,1.1191126056291898,9999,5,0.0,200
12813.0,12813.0,0.21679258346557617,0.05636460814654006,9999,10,0.0,200
12813.0,12813.0,0.22583270072937012,0.0541083243332267,9999,20,0.0,200
12813.0,12813.0,0.028487205505371094,0.42894446118308727,9999,1,0.0,500
12813.0,12813.0,0.01765608787536621,0.6920802106542435,9999,5,0.0,500
12813.0,12813.0,0.043704986572265625,0.27958889761717726,9999,10,0.0,500
12813.0,12813.0,0.010978937149047852,1.1129883385089796,9999,20,0.0,500
12813.0,12813.0,0.05483841896057129,0.22282606332795674,9999,1,0.0,1000
12813.0,12813.0,0.014264106750488281,0.8566557464732233,9999,5,0.0,1000
12813.0,12813.0,0.017208099365234375,0.7100975393482598,9999,10,0.0,1000
12813.0,12813.0,0.011162757873535156,1.0946604015378043,9999,20,0.0,1000
12813.0,12813.0,0.08992600440979004,0.13588315300243653,1000,1,0.1,5
12813.0,12813.0,0.02788233757019043,0.438249805467434,1000,5,0.1,5
12813.0,12813.0,0.03751420974731445,0.3257280134226482,1000,10,0.1,5
12813.0,12813.0,0.028434276580810547,0.42974291895155203,1000,20,0.1,5
12813.0,12813.0,0.14177608489990234,0.08618822437324687,1000,1,0.1,10
12813.0,12813.0,0.03881049156188965,0.3148486021267577,1000,5,0.1,10
12813.0,12813.0,0.07663083076477051,0.15945839153985683,1000,10,0.1,10
12813.0,12813.0,0.027010440826416016,0.4523965045458558,1000,20,0.1,10
12813.0,12813.0,0.1150972843170166,0.10616609321951391,1000,1,0.1,20
12813.0,12813.0,0.02621150016784668,0.466185793940276,1000,5,0.1,20
12813.0,12813.0,0.16921782493591309,0.07221124028004187,1000,10,0.1,20
12813.0,12813.0,0.0653221607208252,0.1870640664863622,1000,20,0.1,20
12813.0,12813.0,0.25707054138183594,0.04753336944182699,1000,1,0.1,50
12813.0,12813.0,0.22522950172424316,0.05425323468980534,1000,5,0.1,50
12813.0,12813.0,0.11383891105651855,0.10733965129064349,1000,10,0.1,50
12813.0,12813.0,0.12627601623535156,0.09676761573899252,1000,20,0.1,50
12813.0,12813.0,0.45038390159606934,0.02713114072863195,1000,1,0.1,100
12813.0,12813.0,0.24567437171936035,0.04973831389328564,1000,5,0.1,100
12813.0,12813.0,0.4542858600616455,0.02689810555506864,1000,10,0.1,100
12813.0,12813.0,0.7772510051727295,0.015721342185202762,1000,20,0.1,100
12813.0,12813.0,0.49967169761657715,0.024454915246149993,1000,1,0.1,200
12813.0,12813.0,0.23421788215637207,0.05217120445122615,1000,5,0.1,200
12813.0,12813.0,0.02413344383239746,0.5063276132894697,1000,10,0.1,200
12813.0,12813.0,0.43542981147766113,0.028062913227382857,1000,20,0.1,200
12813.0,12813.0,2.144702196121216,0.005697494523114972,1000,1,0.1,500
12813.0,12813.0,1.574280023574829,0.007761915817470489,1000,5,0.1,500
12813.0,12813.0,1.5845870971679688,0.007711427814824623,1000,10,0.1,500
12813.0,12813.0,0.02148604393005371,0.5687146994529455,1000,20,0.1,500
12813.0,12813.0,2.1196999549865723,0.005764697492853741,1000,1,0.1,1000
12813.0,12813.0,2.0545804500579834,0.0059474083946279305,1000,5,0.1,1000
12813.0,12813.0,1.06455659866333,0.011478421186300608,1000,10,0.1,1000
12813.0,12813.0,5.09395432472229,0.0023988100868531943,1000,20,0.1,1000
12813.0,12813.0,0.06435632705688477,0.1898714481532249,2000,1,0.1,5
12813.0,12813.0,0.026781558990478516,0.45626279711564144,2000,5,0.1,5
12813.0,12813.0,0.013239860534667969,0.9229273211841821,2000,10,0.1,5
